time_period,season,ccg_nm,adn_dgnm,sex_cd,age_group,trns_cnt,ttl_trns_amt,업종 대분류
1.0,3.0,0.2972852490943584,0.24381992075818237,0.0,6.0,13,153900,한식
2.0,1.0,0.2831385549572643,0.3185592921859522,1.0,7.0,19,253500,중식
2.0,3.0,0.28767894699321445,0.35264398534748786,1.0,5.0,979,35908310,한식
2.0,2.0,0.3022859040986899,0.2864116237776796,0.0,3.0,37,1351000,일식
0.0,3.0,0.29195415351557913,0.26448450666135503,0.0,5.0,1,31000,주점
2.0,1.0,0.29165482142116217,0.3518259402928428,0.0,9.0,1,47000,한식
1.0,0.0,0.3410034126156774,0.2952831168984704,0.0,7.0,1,7000,한식
2.0,2.0,0.28738591990494883,0.2240221259080758,1.0,2.0,41,731939,중식
2.0,1.0,0.3104321061719085,0.5421503584926778,0.0,5.0,12,189100,한식
1.0,0.0,0.28541885793426114,0.2733479295852051,1.0,6.0,1,96000,일식
2.0,0.0,0.3313552609992176,0.26910154011935306,1.0,8.0,1,14000,양식
1.0,0.0,0.3133218919809332,0.2865128140499434,1.0,3.0,13,48100,양식
2.0,2.0,0.2786349152350703,0.2785111951890552,0.0,1.0,1,80940,양식
2.0,2.0,0.3101262549446101,0.415057692686383,1.0,2.0,45,210800,양식
1.0,1.0,0.30770967361599655,0.34425417142660936,0.0,3.0,2,18000,한식
2.0,0.0,0.2913993618949017,0.249063692168106,0.0,7.0,10,184000,중식
2.0,1.0,0.2923097039804287,0.28449942689481467,0.0,8.0,1,23900,양식
2.0,3.0,0.305415244921692,0.29546239283291914,0.0,6.0,505,12859700,한식
1.0,3.0,0.2831385549572643,0.2677354134864868,1.0,2.0,2,25400,한식
0.0,1.0,0.30105717361236184,0.2898140875009838,1.0,5.0,1,88000,한식
0.0,0.0,0.27785564431369575,0.3234139786360702,1.0,2.0,1,17000,주점
2.0,0.0,0.2873508808325221,0.24086840982138338,1.0,3.0,87,2079200,한식
2.0,2.0,0.28738591990494883,0.3263738712376622,0.0,8.0,32,823000,한식
1.0,2.0,0.3313552609992176,0.2832144108729812,1.0,8.0,13,208000,한식
2.0,2.0,0.313943929122366,0.35933829346118745,1.0,7.0,1,14900,일식
2.0,2.0,0.2937105638666578,0.36810650513770005,0.0,6.0,7,166000,중식
1.0,3.0,0.29195415351557913,0.5198119520498399,0.0,2.0,77,263097,양식
2.0,0.0,0.303952054156296,0.277601949865353,1.0,3.0,312,9544100,한식
1.0,3.0,0.3022859040986899,0.2678250891968897,0.0,4.0,279,1045470,양식
2.0,0.0,0.27415616473949106,0.2929505485963008,0.0,5.0,6,112500,일식
2.0,0.0,0.3313552609992176,0.3180587360794067,1.0,7.0,3,43800,주점
2.0,1.0,0.3316133225484665,0.31724081211002564,1.0,2.0,2,45000,주점
2.0,1.0,0.31501210362201376,0.0,0.0,4.0,3,47000,중식
0.0,2.0,0.31501210362201376,0.32080361182343087,0.0,2.0,1,44500,주점
1.0,1.0,0.3113035890430504,0.24914115141465631,0.0,2.0,13,53600,양식
2.0,3.0,0.29038316002014286,0.2754626463133223,0.0,7.0,48,313000,양식
2.0,3.0,0.3065805591113989,0.34687097484533436,0.0,2.0,10,395900,일식
1.0,2.0,0.30389048939083074,0.36145643498166113,1.0,4.0,82,317000,양식
2.0,0.0,0.2873508808325221,0.31490854191728423,0.0,4.0,596,12268600,한식
0.0,2.0,0.2921139805953464,0.30527343581811656,1.0,4.0,3,107400,주점
1.0,0.0,0.3033485583126569,0.27070966699464205,1.0,2.0,261,556270,양식
2.0,1.0,0.30389048939083074,0.3017480123949297,1.0,6.0,3,58000,주점
2.0,0.0,0.31501210362201376,0.2029005574581681,1.0,1.0,3,52200,한식
1.0,0.0,0.3104321061719085,0.2895068874784783,1.0,7.0,8,23200,양식
2.0,3.0,0.2917792185458611,0.28268523749228947,0.0,5.0,1,23000,주점
2.0,1.0,0.30770967361599655,0.3266495148305533,0.0,5.0,2410,16571700,양식
2.0,0.0,0.2831385549572643,0.22395128438251743,1.0,4.0,26,730500,중식
1.0,3.0,0.29165482142116217,0.24524841825474852,1.0,4.0,68,606200,한식
0.0,1.0,0.2972852490943584,0.24381992075818237,0.0,5.0,4,40000,양식
1.0,1.0,0.3041758140561515,0.45521490749790694,0.0,5.0,22,64800,양식
2.0,3.0,0.2752088125599304,0.26534661255882913,0.0,8.0,2,33900,중식
2.0,1.0,0.30086534311805274,0.22300677238131467,0.0,5.0,76,1570810,중식
2.0,3.0,0.2913993618949017,0.2986947858729587,0.0,6.0,85,1915500,중식
1.0,1.0,0.3022859040986899,0.4087770369417454,1.0,4.0,1,7000,양식
2.0,2.0,0.30105717361236184,0.30647724490430084,1.0,6.0,1011,5551960,양식
0.0,3.0,0.2731117557402044,0.272168681164726,0.0,4.0,2,71500,양식
0.0,3.0,0.3065805591113989,0.34566213823891784,1.0,5.0,1,21500,양식
1.0,1.0,0.2965232184357257,0.4233985824277658,0.0,6.0,2,9500,한식
2.0,2.0,0.28944699219314657,0.3170933670151323,0.0,7.0,444,15144600,한식
2.0,0.0,0.29195415351557913,0.25310277199386055,0.0,5.0,9,297500,중식
2.0,2.0,0.28738591990494883,0.32261059369423656,1.0,1.0,1,4700,한식
2.0,1.0,0.30389048939083074,0.33125769744731437,1.0,3.0,531,2631530,양식
0.0,2.0,0.2913993618949017,0.29565883150191435,0.0,7.0,1,17000,한식
0.0,1.0,0.27959804215356293,0.27510545888136784,1.0,2.0,1,16000,일식
1.0,2.0,0.3241728845769895,0.43767767694380627,0.0,6.0,1,16000,한식
0.0,3.0,0.2972852490943584,0.25820862017787616,1.0,3.0,1,62000,주점
2.0,2.0,0.284605236366718,0.2532769940847815,0.0,6.0,151,5256900,중식
2.0,0.0,0.2909647861804005,0.2660606383054931,0.0,5.0,55,1280100,중식
2.0,1.0,0.28767894699321445,0.3046884068471881,0.0,1.0,1,15000,중식
1.0,3.0,0.2720512816603624,0.263285369612039,0.0,5.0,90,357800,양식
2.0,0.0,0.27959804215356293,0.26195086235607606,0.0,3.0,78,3381464,한식
2.0,2.0,0.2731117557402044,0.30043384737125556,1.0,8.0,3,169500,일식
0.0,2.0,0.28541885793426114,0.2079250590175473,1.0,6.0,17,184400,한식
1.0,2.0,0.29190855299523194,0.2492734157226657,0.0,7.0,9,332500,한식
2.0,2.0,0.30105717361236184,0.28925403090794766,1.0,6.0,802,4677250,양식
2.0,1.0,0.28399506263910707,0.3076338525539679,0.0,6.0,9,386000,일식
2.0,2.0,0.29195415351557913,0.26934288492993513,1.0,2.0,82,1493470,중식
2.0,0.0,0.28767894699321445,0.32729974471616813,0.0,5.0,69,339200,양식
2.0,3.0,0.29683861582708165,0.2274081617413932,0.0,4.0,5,75000,중식
1.0,2.0,0.2964279505003217,0.26396131643127896,1.0,2.0,81,185700,양식
2.0,2.0,0.2972852490943584,0.25018837938839933,1.0,4.0,10,664000,일식
0.0,3.0,0.29165482142116217,0.33464316546256534,1.0,4.0,1,68100,한식
0.0,3.0,0.30105717361236184,0.2974128838402597,0.0,6.0,4,27000,한식
1.0,2.0,0.2961076762408007,0.4745100107218419,0.0,4.0,135,530900,양식
2.0,0.0,0.28767894699321445,0.318287375229104,1.0,3.0,9,573700,주점
1.0,3.0,0.2909647861804005,0.23550252798727905,1.0,5.0,201,688600,양식
2.0,3.0,0.31370792391557334,0.3294826310344146,0.0,3.0,22,552000,중식
1.0,1.0,0.3104321061719085,0.28200319162695503,1.0,2.0,1,16000,한식
2.0,1.0,0.30698078241469223,0.2712133155658337,1.0,8.0,10,200000,중식
2.0,0.0,0.31370792391557334,0.265561928875519,1.0,1.0,4,70200,한식
2.0,0.0,0.270468890062538,0.20525116761884885,0.0,4.0,7,130000,중식
2.0,2.0,0.303952054156296,0.3175229709202252,1.0,6.0,160,5064300,한식
0.0,3.0,0.3022859040986899,0.266269677074097,1.0,3.0,1,3400,양식
2.0,2.0,0.2731117557402044,0.2644845310500312,0.0,3.0,827,18928690,한식
2.0,0.0,0.3316133225484665,0.27680362456902297,0.0,3.0,1,30000,중식
2.0,2.0,0.2898135303892191,0.3121476334897565,0.0,1.0,16,104500,양식
1.0,1.0,0.30770967361599655,0.30731465492935744,1.0,2.0,3,41700,한식
1.0,3.0,0.2972852490943584,0.267249345306939,1.0,2.0,12,233320,한식
2.0,1.0,0.2898135303892191,0.296095512940643,1.0,6.0,9,283000,주점
1.0,3.0,0.29195415351557913,0.25310277199386055,0.0,6.0,4,19700,양식
2.0,2.0,0.29195415351557913,0.25310277199386055,1.0,5.0,240,2352250,양식
2.0,2.0,0.29165482142116217,0.29225975730743675,1.0,6.0,12,376200,주점
2.0,3.0,0.30105717361236184,0.2535600398250153,0.0,2.0,64,3376100,일식
2.0,1.0,0.2831385549572643,0.3647843739758223,1.0,6.0,8,64500,양식
2.0,0.0,0.29165482142116217,0.29225975730743675,0.0,3.0,18,592600,일식
2.0,2.0,0.2731117557402044,0.2638498387013051,1.0,3.0,1822,86068290,한식
2.0,3.0,0.28767894699321445,0.29210415511493903,0.0,7.0,101,2516300,한식
2.0,0.0,0.2786349152350703,0.30731465492935744,0.0,7.0,1,48000,주점
2.0,2.0,0.270468890062538,0.2489500592645258,0.0,3.0,199,7256900,한식
2.0,2.0,0.28750835805659214,0.26916950667291556,1.0,2.0,50,413340,양식
0.0,1.0,0.28708149028071417,0.26721952539538885,0.0,2.0,1,102400,중식
1.0,1.0,0.27415616473949106,0.24101702973450176,0.0,5.0,55,756300,한식
2.0,1.0,0.3041758140561515,0.30807501340761284,0.0,4.0,139,621200,양식
2.0,1.0,0.2867365272480098,0.26973474910634754,1.0,6.0,223,1815280,양식
2.0,2.0,0.30043485274898596,0.480865812564073,1.0,3.0,49,1378500,한식
1.0,3.0,0.2923097039804287,0.28449942689481467,0.0,4.0,88,385600,양식
2.0,1.0,0.3133218919809332,0.2688800356023856,0.0,1.0,14,429200,한식
2.0,0.0,0.31501210362201376,0.400755336995001,0.0,2.0,19,146370,양식
0.0,2.0,0.28399506263910707,0.2831384731701733,1.0,6.0,6,245500,한식
1.0,1.0,0.3316133225484665,0.4147196441485517,1.0,4.0,30,49000,양식
1.0,2.0,0.29683861582708165,0.33169634675828524,0.0,6.0,42,195200,양식
2.0,3.0,0.30086534311805274,0.27869390506197134,1.0,7.0,362,8410140,한식
2.0,2.0,0.303952054156296,0.28118670135288837,1.0,4.0,63,2311400,주점
2.0,2.0,0.28944699219314657,0.25538931422247413,1.0,2.0,367,11194700,한식
0.0,2.0,0.3095515114886265,0.2681092710664402,1.0,3.0,1,19800,양식
2.0,3.0,0.2777624408633689,0.289063621066596,1.0,2.0,3,35300,일식
2.0,0.0,0.3316133225484665,0.3049606308287336,1.0,4.0,230,1409640,양식
1.0,2.0,0.28541885793426114,0.2913295525176259,1.0,6.0,141,995400,한식
2.0,2.0,0.2870261807201703,0.31928477652563514,0.0,5.0,12,294000,중식
2.0,2.0,0.3065805591113989,0.2668021673859358,0.0,5.0,34,927100,주점
2.0,3.0,0.2909647861804005,0.31498456556925375,0.0,6.0,5,81800,일식
2.0,3.0,0.28738591990494883,0.3034510865585813,1.0,2.0,11,236000,중식
2.0,1.0,0.2965232184357257,0.2711432190771544,1.0,8.0,3,49500,중식
2.0,3.0,0.30389048939083074,0.3017480123949297,0.0,6.0,60,514100,양식
2.0,3.0,0.29195415351557913,0.26934288492993513,0.0,2.0,75,1296430,중식
1.0,1.0,0.2913993618949017,0.29565883150191435,1.0,4.0,582,1718380,양식
2.0,3.0,0.34419277266060255,0.2683032504136481,0.0,5.0,9,319300,주점
2.0,0.0,0.31501210362201376,0.458518021267874,0.0,3.0,44,204700,양식
2.0,0.0,0.2786349152350703,0.25707179015305726,0.0,4.0,672,26167000,한식
2.0,0.0,0.270468890062538,0.2489500592645258,1.0,3.0,2,27000,주점
1.0,2.0,0.2731117557402044,0.2738014209851676,1.0,4.0,123,476800,양식
1.0,3.0,0.284605236366718,0.40271829963048406,1.0,2.0,3,19400,한식
2.0,2.0,0.28278421402254517,0.29413256711607566,1.0,3.0,8,399700,주점
0.0,0.0,0.28516829945536093,0.25537782513606017,1.0,5.0,1,39500,일식
0.0,3.0,0.284605236366718,0.2935944128168197,1.0,4.0,10,65200,한식
1.0,1.0,0.2923097039804287,0.26675713432845843,1.0,6.0,175,736200,양식
2.0,2.0,0.30105717361236184,0.22243054667583798,1.0,4.0,204,5648000,중식
0.0,0.0,0.28767894699321445,0.24760749318394762,1.0,2.0,1,64000,양식
2.0,0.0,0.3022859040986899,0.3033359199041528,1.0,2.0,12,201000,중식
1.0,2.0,0.3113035890430504,0.34866674074922877,1.0,6.0,40,522400,한식
2.0,0.0,0.28943273899943706,0.2846334035800271,0.0,5.0,24,968000,일식
1.0,1.0,0.2913993618949017,0.29565883150191435,0.0,4.0,584,1980080,양식
2.0,1.0,0.284605236366718,0.22658109097189974,0.0,5.0,1417,10286970,양식
2.0,3.0,0.2937105638666578,0.2771395321121395,1.0,1.0,7,49700,양식
2.0,2.0,0.2867365272480098,0.2501466473795314,0.0,5.0,131,3819200,중식
2.0,3.0,0.2928870606413812,0.27893072385504775,1.0,3.0,39,919100,중식
2.0,3.0,0.2923097039804287,0.3421339108718147,1.0,1.0,3,37300,한식
0.0,3.0,0.2671829960159548,0.2300680982223253,0.0,4.0,1,48800,일식
2.0,1.0,0.28750835805659214,0.26916950667291556,1.0,3.0,541,12950580,한식
2.0,3.0,0.2929614705730089,0.34273761918849543,1.0,7.0,40,1771500,한식
0.0,2.0,0.30389048939083074,0.33125769744731437,1.0,5.0,1,37000,한식
2.0,0.0,0.2831385549572643,0.2490962941555864,0.0,3.0,196,872550,양식
2.0,1.0,0.30086534311805274,0.24902864981084505,1.0,1.0,5,52000,한식
2.0,1.0,0.2929614705730089,0.32592273411370704,1.0,8.0,1,22500,주점
2.0,0.0,0.3133218919809332,0.3070471280695155,1.0,8.0,20,554500,한식
2.0,0.0,0.2928870606413812,0.2884218227860123,0.0,1.0,1,13000,주점
1.0,3.0,0.3313552609992176,0.3849426888762089,1.0,4.0,4,62000,한식
2.0,3.0,0.29038316002014286,0.2754626463133223,1.0,5.0,6,257500,일식
2.0,0.0,0.2964279505003217,0.25843709060897535,0.0,5.0,151,1673590,양식
1.0,1.0,0.2929614705730089,0.32592273411370704,1.0,7.0,6,36000,양식
2.0,2.0,0.2913993618949017,0.26325544187073696,0.0,5.0,26,1241000,주점
0.0,2.0,0.2786349152350703,0.30312598867648805,0.0,4.0,6,160000,한식
2.0,1.0,0.28541885793426114,0.25795292684059035,1.0,4.0,50,1685900,일식
2.0,1.0,0.29165482142116217,0.3518259402928428,0.0,3.0,6,289500,주점
2.0,0.0,0.2923097039804287,0.2637284602117329,0.0,5.0,61,1640300,중식
2.0,2.0,0.2720512816603624,0.3665594817132858,1.0,5.0,237,4760700,양식
2.0,2.0,0.31501210362201376,0.43361948526507693,0.0,3.0,384,2648310,양식
2.0,0.0,0.27415616473949106,0.28743923408183825,0.0,6.0,379,12411600,한식
2.0,3.0,0.2928870606413812,0.2665201082103992,1.0,2.0,17,318000,일식
1.0,3.0,0.2972852490943584,0.3164825160527563,1.0,2.0,13,51000,양식
1.0,1.0,0.30770967361599655,0.22166900578941517,0.0,4.0,360,1183250,양식
2.0,1.0,0.2921139805953464,0.3421339108718147,1.0,5.0,7,286000,주점
2.0,3.0,0.3241728845769895,0.24808335552499547,0.0,8.0,1,24000,중식
2.0,2.0,0.305415244921692,0.3969472580748241,1.0,5.0,10,82500,중식
2.0,3.0,0.2961076762408007,0.2813697078251773,1.0,3.0,114,675900,양식
2.0,2.0,0.2961076762408007,0.3156888237871707,1.0,5.0,16,514000,일식
1.0,0.0,0.2831385549572643,0.23941312134794537,0.0,5.0,13,179100,한식
2.0,0.0,0.2913993618949017,0.33996923487721514,0.0,5.0,147,2772600,한식
2.0,0.0,0.29165482142116217,0.288828563827944,0.0,5.0,840,8122961,양식
1.0,1.0,0.2867365272480098,0.2857641451023423,1.0,4.0,84,336900,양식
2.0,0.0,0.313943929122366,0.048262510781388254,0.0,3.0,51,873500,한식
0.0,0.0,0.28708149028071417,0.26721952539538885,1.0,6.0,11,139000,한식
2.0,1.0,0.2937105638666578,0.25013715249592067,1.0,1.0,13,142200,양식
2.0,3.0,0.303952054156296,0.28118670135288837,0.0,6.0,77,2940000,일식
2.0,1.0,0.2972852490943584,0.2909315835565749,1.0,3.0,2035,63563550,한식
1.0,2.0,0.305415244921692,0.4083599036063903,0.0,6.0,21,331700,한식
1.0,3.0,0.3133218919809332,0.28870286190746497,1.0,6.0,5,82500,한식
2.0,2.0,0.32363698950215347,0.232995215509065,1.0,6.0,42,696000,중식
2.0,3.0,0.30105717361236184,0.2552153597560901,1.0,3.0,43,549200,주점
1.0,1.0,0.3133218919809332,0.3598764910877927,1.0,2.0,4,65500,한식
2.0,2.0,0.2972852490943584,0.296993238261859,1.0,5.0,1723,9807800,양식
2.0,1.0,0.2873508808325221,0.36383629328755757,0.0,4.0,70,399300,양식
2.0,3.0,0.32363698950215347,0.232995215509065,0.0,2.0,690,4304710,양식
2.0,3.0,0.31370792391557334,0.3294826310344146,0.0,1.0,1,7000,중식
2.0,0.0,0.30239157546187706,0.4182170534256137,1.0,7.0,24,375600,양식
2.0,3.0,0.28767894699321445,0.31116333179120576,0.0,2.0,58,488400,양식
2.0,3.0,0.2936341644493487,0.28024299426322397,0.0,2.0,827,10134230,양식
1.0,3.0,0.2972852490943584,0.24381992075818237,1.0,2.0,64,1119500,한식
2.0,2.0,0.3133218919809332,0.32712933963570107,0.0,6.0,946,8299770,양식
1.0,1.0,0.2731117557402044,0.2644845310500312,1.0,3.0,176,756500,양식
2.0,1.0,0.303952054156296,0.2606959928075127,0.0,2.0,6728,49149415,양식
0.0,1.0,0.27415616473949106,0.2467731495408531,0.0,4.0,2,48100,양식
2.0,3.0,0.305415244921692,0.2884122266358236,1.0,7.0,159,1172600,양식
2.0,3.0,0.28943273899943706,0.28722960786611706,1.0,2.0,96,1073900,양식
2.0,1.0,0.2731117557402044,0.25601866431176923,1.0,1.0,2,55000,중식
1.0,3.0,0.29038316002014286,0.2437910921005498,0.0,5.0,34,423100,한식
1.0,1.0,0.2873508808325221,0.24229007365703775,0.0,6.0,63,314900,양식
2.0,1.0,0.2913993618949017,0.24458241849788048,1.0,3.0,223,7069670,한식
1.0,2.0,0.3133218919809332,0.32799803032424735,1.0,4.0,257,858710,양식
2.0,1.0,0.2929614705730089,0.21876117403597475,0.0,7.0,4,16600,양식
2.0,0.0,0.2786349152350703,0.25707179015305726,1.0,3.0,755,15538910,양식
2.0,1.0,0.2848890887686061,0.28937915745308024,1.0,8.0,1,24000,중식
2.0,0.0,0.2928870606413812,0.27893072385504775,1.0,5.0,26,555000,중식
2.0,3.0,0.2937105638666578,0.2771395321121395,1.0,7.0,1,66000,일식
0.0,1.0,0.28278421402254517,0.2288070707403266,0.0,5.0,4,124000,한식
2.0,0.0,0.3022859040986899,0.2678250891968897,0.0,2.0,1,72900,일식
2.0,1.0,0.28541885793426114,0.27623455706744793,1.0,2.0,28,692500,중식
1.0,3.0,0.28944699219314657,0.22578841882978687,0.0,7.0,5,85996,한식
2.0,2.0,0.2964279505003217,0.26396131643127896,1.0,7.0,3,112000,일식
2.0,0.0,0.30043485274898596,0.25668259821990885,1.0,4.0,24,1125800,일식
2.0,1.0,0.2937105638666578,0.48389450046689664,1.0,5.0,181,562900,양식
2.0,3.0,0.3095515114886265,0.27635331280696906,0.0,2.0,364,6743690,양식
2.0,2.0,0.3431231134600117,0.30505095638664115,1.0,3.0,43,1726300,주점
2.0,3.0,0.2873508808325221,0.2986013669368352,1.0,6.0,292,6322740,한식
2.0,0.0,0.30239157546187706,0.4202998878885154,0.0,7.0,3,38000,중식
2.0,3.0,0.30043485274898596,0.29053952177222375,0.0,4.0,475,14390400,한식
2.0,2.0,0.2898135303892191,0.3243166921779949,0.0,2.0,443,1859200,양식
0.0,0.0,0.3133218919809332,0.40271829963048406,1.0,4.0,1,70000,한식
0.0,1.0,0.27785564431369575,0.252734208979114,1.0,3.0,16,509000,양식
2.0,1.0,0.2929614705730089,0.26797962832339406,0.0,4.0,23,515000,중식
2.0,2.0,0.3316133225484665,0.3020578059530484,1.0,6.0,582,16065500,한식
1.0,3.0,0.2964279505003217,0.2797324103094143,1.0,5.0,2,77500,주점
1.0,0.0,0.31501210362201376,0.27487071315144657,1.0,4.0,5,170600,한식
2.0,1.0,0.2909647861804005,0.23550252798727905,1.0,2.0,24,791500,일식
2.0,2.0,0.3022859040986899,0.28086598173231975,1.0,7.0,45,271700,양식
2.0,2.0,0.30043485274898596,0.3371609183038983,1.0,7.0,3,50000,중식
2.0,3.0,0.30389048939083074,0.2900737119894677,1.0,3.0,13,456500,주점
2.0,3.0,0.2965232184357257,0.2629359093172204,0.0,1.0,23,315000,중식
0.0,2.0,0.3133218919809332,0.2430274699529518,0.0,3.0,6,22300,양식
2.0,2.0,0.3113035890430504,0.2918681138208216,1.0,4.0,10,379000,주점
1.0,3.0,0.3022859040986899,0.29646344033281125,1.0,7.0,5,74000,한식
2.0,2.0,0.2936341644493487,0.3348925243957819,1.0,4.0,83,1626500,중식
0.0,1.0,0.28750835805659214,0.3144703040471155,1.0,5.0,1,27000,한식
2.0,2.0,0.28278421402254517,0.234000834782,1.0,5.0,136,4489400,중식
2.0,3.0,0.30770967361599655,0.34425417142660936,1.0,1.0,10,66900,양식
1.0,1.0,0.2965232184357257,0.26195086235607606,1.0,4.0,7,47700,양식
2.0,3.0,0.30086534311805274,0.3331098766449076,1.0,2.0,18,598700,한식
2.0,3.0,0.3431231134600117,0.30505095638664115,1.0,6.0,1368,37737900,한식
1.0,3.0,0.3095515114886265,0.33162879937806117,1.0,6.0,65,180300,양식
2.0,3.0,0.2936341644493487,0.22434709100228278,0.0,8.0,4,118000,중식
0.0,2.0,0.2752088125599304,0.31893995049862794,1.0,2.0,1,47000,한식
2.0,3.0,0.30105717361236184,0.3287407656340585,1.0,9.0,1,60000,중식
2.0,2.0,0.2636909283438781,0.2654572326340484,1.0,7.0,1,36000,주점
1.0,2.0,0.2917792185458611,0.3014857956912012,1.0,6.0,3,19000,한식
2.0,0.0,0.29190855299523194,0.29093721393190314,0.0,5.0,310,6836990,한식
2.0,2.0,0.2964279505003217,0.24321731930075383,1.0,9.0,1,15200,양식
2.0,2.0,0.30239157546187706,0.2705522003015582,1.0,1.0,2,52000,주점
0.0,1.0,0.2786349152350703,0.26448450666135503,1.0,4.0,3,7500,양식
0.0,1.0,0.3095515114886265,0.326727203076558,0.0,3.0,6,83900,한식
2.0,1.0,0.3022859040986899,0.29710181228112614,0.0,6.0,11,348900,주점
1.0,2.0,0.30043485274898596,0.2770222839167083,0.0,4.0,5,58700,한식
2.0,3.0,0.2921139805953464,0.30527343581811656,0.0,2.0,936,8178530,양식
2.0,0.0,0.2831385549572643,0.2677354134864868,0.0,5.0,32,728400,중식
2.0,1.0,0.30770967361599655,0.22166900578941517,1.0,1.0,33,1307400,한식
1.0,1.0,0.2909647861804005,0.23550252798727905,0.0,4.0,39,416600,한식
2.0,1.0,0.3250680620933622,0.27510542557403955,1.0,5.0,102,1792000,중식
0.0,3.0,0.28750835805659214,0.3144703040471155,1.0,4.0,3,21100,양식
2.0,3.0,0.2913993618949017,0.24458241849788048,0.0,5.0,1,30500,일식
1.0,0.0,0.29165482142116217,0.26347830603293426,0.0,1.0,2,3000,양식
2.0,3.0,0.29038316002014286,0.3050397998925991,0.0,7.0,10,418000,일식
2.0,0.0,0.303952054156296,0.3137390590608022,1.0,1.0,2,34000,한식
1.0,1.0,0.28943273899943706,0.27165600490708064,1.0,4.0,1,10000,중식
2.0,3.0,0.28516829945536093,0.32769301841150694,1.0,4.0,25,970600,주점
0.0,3.0,0.2731117557402044,0.272168681164726,0.0,2.0,10,386800,한식
2.0,3.0,0.29190855299523194,0.05180848135364925,0.0,5.0,21,589000,중식
2.0,1.0,0.3313552609992176,0.3067628685021452,0.0,7.0,2,157500,일식
2.0,3.0,0.2937105638666578,0.33307881303771353,1.0,3.0,10,452000,일식
1.0,2.0,0.2752088125599304,0.3130968748259561,1.0,2.0,7,22200,양식
0.0,2.0,0.2731117557402044,0.2644845310500312,0.0,3.0,2,48500,주점
2.0,3.0,0.2867365272480098,0.29651557105613774,0.0,9.0,1,26000,한식
2.0,1.0,0.2964279505003217,0.2790488485266656,0.0,4.0,15,495000,주점
2.0,0.0,0.30043485274898596,0.2770222839167083,1.0,2.0,40,1591800,한식
2.0,0.0,0.303952054156296,0.3130488609138336,1.0,3.0,807,5521075,양식
1.0,2.0,0.3241728845769895,0.23369589471567276,0.0,1.0,1,14000,한식
2.0,2.0,0.2831385549572643,0.22395128438251743,1.0,4.0,1022,37589200,한식
2.0,3.0,0.33190095755155014,0.2845359629893816,1.0,8.0,12,130500,양식
1.0,3.0,0.28541885793426114,0.25795292684059035,0.0,4.0,1,36400,주점
2.0,1.0,0.2913993618949017,0.24458241849788048,1.0,2.0,19,392800,중식
1.0,0.0,0.29195415351557913,0.5198119520498399,1.0,4.0,59,198850,양식
